SEASON_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,NBA_FANTASY_PTS_RANK_ESPN,NET_ESPN,AVG_NET_ESPN
2022-23,Monte Morris,DEN,28.0,360.0,595.0,7.2560975609756095
2022-23,Quentin Grimes,NYK,23.0,361.0,590.0,7.195121951219512
2022-23,Harry Giles III,POR,24.0,362.0,581.0,7.085365853658536
2022-23,Joshua Primo,SAS,20.0,363.0,580.0,7.073170731707317
2022-23,David Nwaba,HOU,30.0,364.0,573.0,6.987804878048781
2022-23,Torrey Craig,PHX,32.0,365.0,564.0,6.878048780487805
2022-23,Chris Boucher,TOR,30.0,366.0,561.0,6.841463414634147
2022-23,Lonnie Walker IV,SAS,24.0,368.0,557.0,6.7926829268292686
2022-23,Jaylen Nowell,MIN,23.0,368.0,557.0,6.7926829268292686
2022-23,Rodney McGruder,DET,31.0,368.0,557.0,6.7926829268292686
2022-23,Obi Toppin,NYK,25.0,370.0,549.0,6.695121951219512
2022-23,Jock Landale,SAS,27.0,371.0,547.0,6.670731707317073
2022-23,Wes Iwundu,ATL,28.0,372.0,533.0,6.5
2022-23,Dalano Banton,TOR,23.0,373.0,532.0,6.487804878048781
2022-23,Langston Galloway,MIL,31.0,375.0,530.0,6.463414634146342
2022-23,Juan Toscano-Anderson,GSW,30.0,375.0,530.0,6.463414634146342
2022-23,Anfernee Simons,POR,24.0,375.0,530.0,6.463414634146342
2022-23,Greg Brown III,POR,21.0,377.0,528.0,6.439024390243903
2022-23,Moritz Wagner,ORL,26.0,378.0,524.0,6.390243902439025
2022-23,Troy Brown Jr.,CHI,23.0,379.0,523.0,6.378048780487805
2022-23,Isaiah Hartenstein,LAC,25.0,380.0,522.0,6.365853658536586
2022-23,Keon Johnson,POR,21.0,381.0,512.0,6.2439024390243905
2022-23,Isaiah Roby,OKC,25.0,382.0,511.0,6.2317073170731705
2022-23,Jevon Carter,MIL,27.0,383.0,508.0,6.195121951219512
2022-23,Svi Mykhailiuk,TOR,26.0,384.5,492.0,6.0
2022-23,Zach Collins,SAS,25.0,384.5,492.0,6.0
2022-23,Furkan Korkmaz,PHI,25.0,386.0,491.0,5.987804878048781
2022-23,Udonis Haslem,MIA,43.0,387.5,484.0,5.902439024390244
2022-23,Dwayne Bacon,ORL,26.0,387.5,484.0,5.902439024390244
2022-23,Jalen McDaniels,CHA,25.0,389.0,483.0,5.890243902439025
2022-23,Juancho Hernangomez,UTA,27.0,390.0,476.0,5.804878048780488
2022-23,Drew Eubanks,POR,26.0,391.0,472.0,5.7560975609756095
2022-23,Timothe Luwawu-Cabarrot,ATL,28.0,392.0,465.0,5.670731707317073
2022-23,Thomas Bryant,WAS,25.0,393.0,462.0,5.634146341463414
2022-23,Semi Ojeleye,LAC,28.0,394.5,461.0,5.621951219512195
2022-23,Killian Hayes,DET,21.0,394.5,461.0,5.621951219512195
2022-23,Ty Jerome,OKC,25.0,396.0,456.0,5.560975609756097
2022-23,Aaron Nesmith,BOS,23.0,397.0,453.0,5.524390243902439
2022-23,Vit Krejci,OKC,23.0,398.0,450.0,5.487804878048781
2022-23,Jahlil Okafor,DET,26.0,399.0,447.0,5.451219512195122
2022-23,Day'Ron Sharpe,BKN,21.0,400.0,440.0,5.365853658536586
2022-23,Shaquille Harrison,BKN,29.0,401.0,420.0,5.121951219512195
2022-23,Moses Moody,GSW,21.0,402.0,405.0,4.939024390243903
2022-23,Jericho Sims,NYK,24.0,403.0,400.0,4.878048780487805
2022-23,Dylan Windler,CLE,26.0,404.0,398.0,4.853658536585366
2022-23,Quinn Cook,CLE,29.0,405.0,396.0,4.829268292682927
2022-23,Armoni Brooks,TOR,25.0,406.0,394.0,4.804878048780488
2022-23,Boban Marjanovic,DAL,34.0,407.0,390.0,4.7560975609756095
2022-23,Wayne Selden,NYK,28.0,408.0,385.0,4.695121951219512
2022-23,Bruno Fernando,HOU,24.0,409.0,383.0,4.670731707317073
2022-23,Jake Layman,MIN,29.0,410.0,371.0,4.524390243902439
2022-23,Abdel Nader,PHX,29.0,411.0,370.0,4.512195121951219
2022-23,Chandler Hutchison,PHX,27.0,412.0,367.0,4.475609756097561
2022-23,Lamar Stevens,CLE,25.0,413.0,363.0,4.426829268292683
2022-23,Jared Butler,UTA,22.0,414.5,360.0,4.390243902439025
2022-23,Dean Wade,CLE,26.0,414.5,360.0,4.390243902439025
2022-23,Keita Bates-Diop,SAS,27.0,416.0,359.0,4.378048780487805
2022-23,Chimezie Metu,SAC,26.0,417.0,356.0,4.341463414634147
2022-23,Tony Bradley,CHI,25.0,418.5,343.0,4.182926829268292
2022-23,Sam Dekker,TOR,29.0,418.5,343.0,4.182926829268292
2022-23,Sandro Mamukelashvili,MIL,24.0,420.0,339.0,4.134146341463414
2022-23,Kelan Martin,BOS,27.0,421.0,333.0,4.060975609756097
2022-23,Freddie Gillespie,ORL,26.0,422.5,328.0,4.0
2022-23,Luka Garza,DET,24.0,422.5,328.0,4.0
2022-23,Matt Thomas,CHI,28.0,424.0,323.0,3.9390243902439024
2022-23,Keifer Sykes,IND,29.0,425.0,320.0,3.902439024390244
2022-23,Ryan Arcidiacono,NYK,29.0,426.0,318.0,3.8780487804878048
2022-23,Romeo Langford,SAS,23.0,427.0,315.0,3.841463414634146
2022-23,Jordan Nwora,MIL,24.0,428.0,308.0,3.7560975609756095
2022-23,Isaiah Livers,DET,24.0,429.0,287.0,3.5
2022-23,Thanasis Antetokounmpo,MIL,30.0,430.0,285.0,3.475609756097561
2022-23,Zeke Nnaji,DEN,22.0,431.0,272.0,3.317073170731707
2022-23,Isaiah Joe,PHI,23.0,432.0,267.0,3.2560975609756095
2022-23,Skylar Mays,ATL,25.0,433.0,266.0,3.2439024390243905
2022-23,Brodric Thomas,BOS,26.0,434.0,265.0,3.231707317073171
2022-23,Yuta Watanabe,TOR,28.0,435.0,264.0,3.2195121951219514
2022-23,Josh Green,DAL,22.0,436.5,262.0,3.1951219512195124
2022-23,Ish Wainright,PHX,28.0,436.5,262.0,3.1951219512195124
2022-23,Santi Aldama,MEM,22.0,438.0,261.0,3.182926829268293
2022-23,Anthony Lamb,HOU,25.0,439.0,249.0,3.0365853658536586
2022-23,David Duke Jr.,BKN,23.0,440.0,246.0,3.0
2022-23,Paul Reed,PHI,24.0,441.0,243.0,2.9634146341463414
2022-23,Chasson Randle,ORL,29.0,442.0,240.0,2.926829268292683
2022-23,Davon Reed,DEN,28.0,443.0,238.0,2.902439024390244
2022-23,Usman Garuba,HOU,21.0,444.0,234.0,2.8536585365853657
2022-23,Miles McBride,NYK,22.0,445.0,232.0,2.8292682926829267
2022-23,Trent Forrest,UTA,25.0,446.0,230.0,2.8048780487804876
2022-23,Charles Bassey,PHI,22.0,447.5,227.0,2.768292682926829
2022-23,Nathan Knight,MIN,25.0,447.5,227.0,2.768292682926829
2022-23,Wenyen Gabriel,LAL,26.0,449.0,225.0,2.7439024390243905
2022-23,P.J. Dozier,DEN,26.0,450.0,221.0,2.6951219512195124
2022-23,Dante Exum,HOU,26.0,451.0,220.0,2.682926829268293
2022-23,Sekou Doumbouya,LAL,22.0,452.0,219.0,2.6707317073170733
2022-23,James Bouknight,CHA,22.0,453.0,218.0,2.658536585365854
2022-23,Chris Silva,MIA,26.0,454.0,213.0,2.597560975609756
2022-23,Justin Champagnie,TOR,22.0,455.0,212.0,2.5853658536585367
2022-23,Admiral Schofield,ORL,26.0,456.0,202.0,2.4634146341463414
2022-23,Edmond Sumner,IND,26.0,457.0,199.0,2.426829268292683
2022-23,Anthony Gill,WAS,30.0,458.0,197.0,2.402439024390244
2022-23,JT Thor,CHA,20.0,459.5,196.0,2.3902439024390243
2022-23,Tre Jones,SAS,23.0,459.5,196.0,2.3902439024390243
2022-23,Ignas Brazdeikis,ORL,24.0,461.0,192.0,2.341463414634146
2022-23,Sam Merrill,MEM,27.0,462.0,190.0,2.317073170731707
2022-23,Gabriel Deck,OKC,28.0,463.0,187.0,2.2804878048780486
2022-23,Moses Brown,CLE,23.0,464.0,186.0,2.268292682926829
2022-23,Reggie Perry,POR,23.0,465.0,184.0,2.2439024390243905
2022-23,Daishen Nix,HOU,21.0,466.0,178.0,2.1707317073170733
2022-23,Khyri Thomas,HOU,26.0,467.0,162.0,1.975609756097561
2022-23,D.J. Wilson,TOR,27.0,468.0,155.0,1.8902439024390243
2022-23,Daniel Oturu,TOR,23.0,469.5,138.0,1.6829268292682926
2022-23,Johnny O'Bryant III,CHA,26.0,469.5,138.0,1.6829268292682926
2022-23,Sam Hauser,BOS,25.0,471.0,137.0,1.670731707317073
2022-23,Markus Howard,DEN,24.0,472.0,136.0,1.6585365853658536
2022-23,Killian Tillie,MEM,25.0,473.0,134.0,1.6341463414634145
2022-23,CJ Elleby,POR,23.0,474.0,133.0,1.6219512195121952
2022-23,Georgios Kalaitzakis,OKC,24.0,475.0,132.0,1.6097560975609757
2022-23,Hassani Gravett,ORL,26.0,476.0,125.0,1.524390243902439
2022-23,Mamadi Diakite,OKC,26.0,477.0,122.0,1.4878048780487805
2022-23,Isaac Bonga,TOR,23.0,478.0,118.0,1.4390243902439024
2022-23,Leandro Bolmaro,MIN,22.0,479.0,116.0,1.4146341463414633
2022-23,Chris Chiozza,GSW,27.0,480.5,112.0,1.3658536585365855
2022-23,Jamorko Pickett,DET,25.0,480.5,112.0,1.3658536585365855
2022-23,Joe Wieskamp,SAS,23.0,482.0,109.0,1.329268292682927
2022-23,Alize Johnson,NOP,27.0,483.0,108.0,1.3170731707317074
2022-23,Mychal Mulder,MIA,29.0,484.0,107.0,1.3048780487804879
2022-23,Javonte Smart,MIA,24.0,485.0,106.0,1.2926829268292683
2022-23,Neemias Queta,SAC,23.0,486.0,102.0,1.2439024390243902
2022-23,Jalen Smith,IND,23.0,487.5,100.0,1.2195121951219512
2022-23,KZ Okpala,MIA,24.0,487.5,100.0,1.2195121951219512
2022-23,Cameron Oliver,ATL,26.0,489.0,98.0,1.1951219512195121
2022-23,Kevin Pangos,CLE,30.0,490.0,97.0,1.1829268292682926
2022-23,Derrick Walton Jr.,DET,28.0,491.0,96.0,1.170731707317073
2022-23,Tyler Cook,CHI,25.0,492.0,95.0,1.1585365853658536
2022-23,Theo Pinson,DAL,27.0,493.0,92.0,1.1219512195121952
2022-23,Vernon Carey Jr.,WAS,22.0,494.5,90.0,1.0975609756097562
2022-23,Jalen Johnson,ATL,21.0,494.5,90.0,1.0975609756097562
2022-23,Justin Robinson,DET,25.0,496.0,89.0,1.0853658536585367
2022-23,Devontae Cacok,SAS,26.0,497.0,88.0,1.0731707317073171
2022-23,Vlatko Cancar,DEN,26.0,498.0,84.0,1.024390243902439
2022-23,Trevelin Queen,HOU,26.0,499.0,83.0,1.0121951219512195
2022-23,Nate Hinton,IND,24.0,500.0,81.0,0.9878048780487805
2022-23,Paul Watson,OKC,28.0,501.0,79.0,0.9634146341463414
2022-23,Cassius Winston,WAS,25.0,502.0,78.0,0.9512195121951219
2022-23,Bol Bol,ORL,23.0,503.5,76.0,0.926829268292683
2022-23,Sean McDermott,MEM,25.0,503.5,76.0,0.926829268292683
2022-23,Mfiondu Kabengele,CLE,24.0,505.0,74.0,0.9024390243902439
2022-23,Jahmi'us Ramsey,SAC,22.0,506.0,73.0,0.8902439024390244
2022-23,Kyle Guy,MIA,25.0,507.0,67.0,0.8170731707317073
2022-23,Marcus Garrett,MIA,24.0,508.0,65.0,0.7926829268292683
2022-23,Jeff Dowtin,ORL,26.0,509.0,62.0,0.7560975609756098
2022-23,Tremont Waters,WAS,25.0,510.5,60.0,0.7317073170731707
2022-23,Devon Dotson,CHI,23.0,510.5,60.0,0.7317073170731707
2022-23,Louis King,SAC,24.0,512.0,58.0,0.7073170731707317
2022-23,Tacko Fall,CLE,27.0,513.0,56.0,0.6829268292682927
2022-23,Chaundee Brown Jr.,ATL,24.0,514.0,54.0,0.6585365853658537
2022-23,Jared Cunningham,CLE,26.0,515.0,53.0,0.6463414634146342
2022-23,Cassius Stanley,DET,23.0,516.0,52.0,0.6341463414634146
2022-23,Juwan Morgan,BOS,26.0,517.0,48.0,0.5853658536585366
2022-23,Jay Scrubb,LAC,22.0,518.0,47.0,0.573170731707317
2022-23,Elijah Hughes,POR,25.0,520.0,45.0,0.5487804878048781
2022-23,Miye Oni,UTA,25.0,520.0,45.0,0.5487804878048781
2022-23,Jared Harper,NOP,25.0,520.0,45.0,0.5487804878048781
2022-23,Isaiah Todd,WAS,21.0,522.0,44.0,0.5365853658536586
2022-23,Robert Woodard II,SAS,23.0,523.0,42.0,0.5121951219512195
2022-23,Kai Jones,CHA,22.0,524.0,41.0,0.5
2022-23,Yves Pons,MEM,24.0,525.5,40.0,0.4878048780487805
2022-23,Udoka Azubuike,UTA,23.0,525.5,40.0,0.4878048780487805
2022-23,Luka Samanic,SAS,22.0,527.0,38.0,0.4634146341463415
2022-23,Tyrell Terry,MEM,22.0,528.5,37.0,0.45121951219512196
2022-23,RJ Nembhard Jr.,CLE,24.0,528.5,37.0,0.45121951219512196
2022-23,Grant Riller,CHA,25.0,530.0,33.0,0.4024390243902439
2022-23,Tyler Bey,DAL,24.0,531.0,32.0,0.3902439024390244
2022-23,Zylan Cheatham,UTA,27.0,532.0,30.0,0.36585365853658536
2022-23,Petr Cornelie,DEN,27.0,533.0,29.0,0.35365853658536583
2022-23,Emanuel Terry,PHX,26.0,534.0,28.0,0.34146341463414637
2022-23,Micah Potter,DET,25.0,535.0,26.0,0.3170731707317073
2022-23,Elijah Bryant,MIL,27.0,536.0,24.0,0.2926829268292683
2022-23,Marko Simonovic,CHI,23.0,537.0,22.0,0.2682926829268293
2022-23,Keljin Blevins,POR,27.0,538.0,20.0,0.24390243902439024
2022-23,Nick Richards,CHA,25.0,539.0,19.0,0.23170731707317074
2022-23,Eugene Omoruyi,DAL,26.0,540.5,16.0,0.1951219512195122
2022-23,Mac McClung,LAL,24.0,540.5,16.0,0.1951219512195122
2022-23,Didi Louzada,POR,23.0,542.5,14.0,0.17073170731707318
2022-23,Moses Wright,DAL,24.0,542.5,14.0,0.17073170731707318
2022-23,McKinley Wright IV,MIN,24.0,545.0,11.0,0.13414634146341464
2022-23,Brian Bowen II,IND,23.0,545.0,11.0,0.13414634146341464
2022-23,Jaden Springer,PHI,20.0,545.0,11.0,0.13414634146341464
2022-23,Joel Ayayi,WAS,23.0,547.5,9.0,0.10975609756097561
2022-23,Jay Huff,LAL,25.0,547.5,9.0,0.10975609756097561
2022-23,Xavier Sneed,UTA,25.0,549.5,8.0,0.0975609756097561
2022-23,Carlik Jones,DEN,25.0,549.5,8.0,0.0975609756097561
2022-23,Jordan Schakel,WAS,25.0,551.5,7.0,0.08536585365853659
2022-23,M.J. Walker,PHX,25.0,551.5,7.0,0.08536585365853659
2022-23,Shaq Buchanan,MEM,26.0,554.5,6.0,0.07317073170731707
2022-23,Scottie Lewis,CHA,23.0,554.5,6.0,0.07317073170731707
2022-23,Malik Fitts,BOS,25.0,554.5,6.0,0.07317073170731707
2022-23,Marques Bolden,CLE,24.0,554.5,6.0,0.07317073170731707
2022-23,Jon Teske,MEM,26.0,558.5,5.0,0.06097560975609756
2022-23,Javin DeLaurier,MIL,25.0,558.5,5.0,0.06097560975609756
2022-23,Sharife Cooper,ATL,22.0,558.5,5.0,0.06097560975609756
2022-23,Matt Ryan,BOS,26.0,558.5,5.0,0.06097560975609756
2022-23,Aaron Henry,PHI,23.0,561.0,4.0,0.04878048780487805
2022-23,Rob Edwards,OKC,26.0,562.5,3.0,0.036585365853658534
2022-23,Feron Hunt,NYK,23.0,562.5,3.0,0.036585365853658534
2022-23,JaQuori McLaughlin,DAL,25.0,564.0,2.0,0.024390243902439025
2022-23,George King,DAL,29.0,565.0,1.0,0.012195121951219513
2022-23,DeJon Jarreau,IND,25.0,566.5,0.0,0.0
2022-23,Jaime Echenique,WAS,26.0,566.5,0.0,0.0
2022-23,Arnoldas Kulboka,CHA,25.0,568.5,-1.0,-0.012195121951219513
2022-23,David Johnson,TOR,22.0,568.5,-1.0,-0.012195121951219513
2022-23,Jordan Goodwin,WAS,24.0,570.0,-2.0,-0.024390243902439025
