SEASON_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,NBA_FANTASY_PTS_RANK_ESPN,NET_ESPN,AVG_NET_ESPN
2022-23,Lamar Stevens,CLE,25.0,406.0,363.0,4.0
2022-23,Johnny O'Bryant III,CHA,26.0,406.0,297.0,4.0
2022-23,Jared Butler,UTA,22.0,406.0,360.0,4.0
2022-23,Luka Garza,DET,24.0,406.0,328.0,4.0
2022-23,Boban Marjanovic,DAL,34.0,406.0,308.0,4.0
2022-23,Freddie Gillespie,ORL,26.0,406.0,328.0,4.0
2022-23,Cody Zeller,POR,30.0,406.0,328.0,4.0
2022-23,Kelan Martin,BOS,27.0,406.0,326.0,4.0
2022-23,Keifer Sykes,IND,29.0,406.0,320.0,4.0
2022-23,Jarrett Culver,MEM,24.0,406.0,344.0,4.0
2022-23,Isaiah Livers,DET,24.0,406.0,287.0,4.0
2022-23,Justise Winslow,POR,27.0,406.0,363.0,4.0
2022-23,Josh Okogie,MIN,24.0,406.0,337.0,4.0
2022-23,Dante Exum,HOU,26.0,406.0,325.0,4.0
2022-23,Markelle Fultz,ORL,25.0,406.0,344.0,4.0
2022-23,Javonte Green,CHI,29.0,406.0,353.0,4.0
2022-23,KZ Okpala,MIA,24.0,432.0,233.0,3.0
2022-23,Skylar Mays,ATL,25.0,432.0,266.0,3.0
2022-23,Ish Wainright,PHX,28.0,432.0,262.0,3.0
2022-23,Miles McBride,NYK,22.0,432.0,232.0,3.0
2022-23,Paul Reed,PHI,24.0,432.0,243.0,3.0
2022-23,Brodric Thomas,BOS,26.0,432.0,265.0,3.0
2022-23,Charles Bassey,PHI,22.0,432.0,227.0,3.0
2022-23,Paul Watson,OKC,28.0,432.0,229.0,3.0
2022-23,Justin Champagnie,TOR,22.0,432.0,212.0,3.0
2022-23,Santi Aldama,MEM,22.0,432.0,261.0,3.0
2022-23,Isaiah Joe,PHI,23.0,432.0,267.0,3.0
2022-23,Trey Lyles,SAC,27.0,432.0,247.0,3.0
2022-23,Chris Boucher,TOR,30.0,432.0,261.0,3.0
2022-23,David Duke Jr.,BKN,23.0,432.0,246.0,3.0
2022-23,Matt Thomas,CHI,28.0,432.0,207.0,3.0
2022-23,Zeke Nnaji,DEN,22.0,432.0,272.0,3.0
2022-23,Tremont Waters,WAS,25.0,432.0,252.0,3.0
2022-23,Derrick Rose,NYK,34.0,432.0,269.0,3.0
2022-23,James Bouknight,CHA,22.0,432.0,218.0,3.0
2022-23,Nathan Knight,MIN,25.0,432.0,227.0,3.0
2022-23,Amir Coffey,LAC,26.0,432.0,237.0,3.0
2022-23,Joe Harris,BKN,31.0,432.0,274.0,3.0
2022-23,Trent Forrest,UTA,25.0,432.0,230.0,3.0
2022-23,Anthony Lamb,HOU,25.0,432.0,249.0,3.0
2022-23,Josh Green,DAL,22.0,432.0,262.0,3.0
2022-23,Usman Garuba,HOU,21.0,432.0,234.0,3.0
2022-23,Collin Sexton,CLE,24.0,432.0,222.0,3.0
2022-23,Romeo Langford,SAS,23.0,460.0,126.0,2.0
2022-23,Rodney McGruder,DET,31.0,460.0,180.0,2.0
2022-23,Jared Cunningham,CLE,26.0,460.0,180.0,2.0
2022-23,Sam Hauser,BOS,25.0,460.0,137.0,2.0
2022-23,Ignas Brazdeikis,ORL,24.0,460.0,168.0,2.0
2022-23,Hassani Gravett,ORL,26.0,460.0,125.0,2.0
2022-23,Chris Chiozza,GSW,27.0,460.0,204.0,2.0
2022-23,Georgios Kalaitzakis,OKC,24.0,460.0,132.0,2.0
2022-23,Tacko Fall,CLE,27.0,460.0,180.0,2.0
2022-23,Gabriel Deck,OKC,28.0,460.0,187.0,2.0
2022-23,Dillon Brooks,MEM,27.0,460.0,199.0,2.0
2022-23,Derrick Walton Jr.,DET,28.0,460.0,146.0,2.0
2022-23,Daishen Nix,HOU,21.0,460.0,178.0,2.0
2022-23,Tre Jones,SAS,23.0,460.0,196.0,2.0
2022-23,Sam Merrill,MEM,27.0,460.0,190.0,2.0
2022-23,Daniel Oturu,TOR,23.0,460.0,138.0,2.0
2022-23,JT Thor,CHA,20.0,460.0,196.0,2.0
2022-23,CJ Elleby,POR,23.0,460.0,133.0,2.0
2022-23,Victor Oladipo,MIA,31.0,460.0,177.0,2.0
2022-23,Anthony Gill,WAS,30.0,460.0,197.0,2.0
2022-23,Kyle Guy,MIA,25.0,460.0,167.0,2.0
2022-23,Markus Howard,DEN,24.0,460.0,136.0,2.0
2022-23,Bol Bol,ORL,23.0,460.0,129.0,2.0
2022-23,Wenyen Gabriel,LAL,26.0,460.0,181.0,2.0
2022-23,Admiral Schofield,ORL,26.0,460.0,202.0,2.0
2022-23,Kevin Knox II,ATL,23.0,460.0,153.0,2.0
2022-23,Killian Tillie,MEM,25.0,460.0,134.0,2.0
2022-23,Reggie Perry,POR,23.0,460.0,184.0,2.0
2022-23,Vlatko Cancar,DEN,26.0,460.0,187.0,2.0
2022-23,Trevelin Queen,HOU,26.0,495.0,83.0,1.0
2022-23,Leandro Bolmaro,MIN,22.0,495.0,116.0,1.0
2022-23,Gary Payton II,GSW,30.0,495.0,72.0,1.0
2022-23,Louis King,SAC,24.0,495.0,116.0,1.0
2022-23,Chris Silva,MIA,26.0,495.0,80.0,1.0
2022-23,Cameron Oliver,ATL,26.0,495.0,98.0,1.0
2022-23,Isaac Bonga,TOR,23.0,495.0,54.0,1.0
2022-23,Mamadi Diakite,OKC,26.0,495.0,122.0,1.0
2022-23,Neemias Queta,SAC,23.0,495.0,102.0,1.0
2022-23,Marcus Garrett,MIA,24.0,495.0,65.0,1.0
2022-23,Devontae Cacok,SAS,26.0,495.0,98.0,1.0
2022-23,Devon Dotson,CHI,23.0,495.0,60.0,1.0
2022-23,Nate Hinton,IND,24.0,495.0,81.0,1.0
2022-23,Theo Pinson,DAL,27.0,495.0,120.0,1.0
2022-23,Alize Johnson,NOP,27.0,495.0,106.0,1.0
2022-23,Tony Bradley,CHI,25.0,495.0,43.0,1.0
2022-23,Mfiondu Kabengele,CLE,24.0,495.0,74.0,1.0
2022-23,Elijah Hughes,POR,25.0,495.0,45.0,1.0
2022-23,Javonte Smart,MIA,24.0,495.0,106.0,1.0
2022-23,Solomon Hill,ATL,32.0,495.0,65.0,1.0
2022-23,Chaundee Brown Jr.,ATL,24.0,495.0,54.0,1.0
2022-23,Jay Scrubb,LAC,22.0,495.0,47.0,1.0
2022-23,Jeff Dowtin,ORL,26.0,495.0,62.0,1.0
2022-23,Cassius Stanley,DET,23.0,495.0,52.0,1.0
2022-23,Joe Wieskamp,SAS,23.0,495.0,109.0,1.0
2022-23,Udonis Haslem,MIA,43.0,495.0,84.0,1.0
2022-23,Jamorko Pickett,DET,25.0,495.0,112.0,1.0
2022-23,Vernon Carey Jr.,WAS,22.0,495.0,90.0,1.0
2022-23,Jalen Smith,IND,23.0,495.0,100.0,1.0
2022-23,Jalen Johnson,ATL,21.0,495.0,90.0,1.0
2022-23,P.J. Dozier,DEN,26.0,495.0,50.0,1.0
2022-23,Jahmi'us Ramsey,SAC,22.0,495.0,73.0,1.0
2022-23,Cassius Winston,WAS,25.0,495.0,78.0,1.0
2022-23,Robert Woodard II,SAS,23.0,495.0,42.0,1.0
2022-23,Sean McDermott,MEM,25.0,495.0,76.0,1.0
2022-23,Kevin Pangos,CLE,30.0,495.0,97.0,1.0
2022-23,Isaiah Todd,WAS,21.0,495.0,44.0,1.0
2022-23,Juwan Morgan,BOS,26.0,495.0,91.0,1.0
2022-23,Justin Robinson,DET,25.0,495.0,49.0,1.0
2022-23,Bruno Fernando,HOU,24.0,495.0,120.0,1.0
2022-23,Jabari Parker,BOS,28.0,495.0,103.0,1.0
2022-23,Arnoldas Kulboka,CHA,25.0,543.0,-1.0,-0.0
2022-23,Chandler Hutchison,PHX,27.0,543.0,5.0,0.0
2022-23,Yves Pons,MEM,24.0,543.0,40.0,0.0
2022-23,Xavier Sneed,UTA,25.0,543.0,8.0,0.0
2022-23,Brian Bowen II,IND,23.0,543.0,11.0,0.0
2022-23,Aaron Henry,PHI,23.0,543.0,4.0,0.0
2022-23,Carlik Jones,DEN,25.0,543.0,8.0,0.0
2022-23,Udoka Azubuike,UTA,23.0,543.0,40.0,0.0
2022-23,Tyler Bey,DAL,24.0,543.0,32.0,0.0
2022-23,Tyrell Terry,MEM,22.0,543.0,37.0,0.0
2022-23,Micah Potter,DET,25.0,543.0,26.0,0.0
2022-23,Davon Reed,DEN,28.0,543.0,26.0,0.0
2022-23,Jordan Schakel,WAS,25.0,543.0,7.0,0.0
2022-23,Petr Cornelie,DEN,27.0,543.0,29.0,0.0
2022-23,Kai Jones,CHA,22.0,543.0,41.0,0.0
2022-23,Keljin Blevins,POR,27.0,543.0,20.0,0.0
2022-23,Khyri Thomas,HOU,26.0,543.0,26.0,0.0
2022-23,Kris Dunn,POR,29.0,543.0,14.0,0.0
2022-23,Langston Galloway,MIL,31.0,543.0,36.0,0.0
2022-23,Luka Samanic,SAS,22.0,543.0,38.0,0.0
2022-23,Jordan Goodwin,WAS,24.0,543.0,-2.0,-0.0
2022-23,M.J. Walker,PHX,25.0,543.0,7.0,0.0
2022-23,Mac McClung,LAL,24.0,543.0,16.0,0.0
2022-23,Malik Fitts,BOS,25.0,543.0,6.0,0.0
2022-23,Marko Simonovic,CHI,23.0,543.0,22.0,0.0
2022-23,Marques Bolden,CLE,24.0,543.0,6.0,0.0
2022-23,Moses Wright,DAL,24.0,543.0,14.0,0.0
2022-23,Marquese Chriss,DAL,25.0,543.0,29.0,0.0
2022-23,Matt Ryan,BOS,26.0,543.0,5.0,0.0
2022-23,McKinley Wright IV,MIN,24.0,543.0,11.0,0.0
2022-23,Nick Richards,CHA,25.0,543.0,19.0,0.0
2022-23,Jon Teske,MEM,26.0,543.0,5.0,0.0
2022-23,RJ Nembhard Jr.,CLE,24.0,543.0,37.0,0.0
2022-23,Joel Ayayi,WAS,23.0,543.0,9.0,0.0
2022-23,DeJon Jarreau,IND,25.0,543.0,0.0,0.0
2022-23,Didi Louzada,POR,23.0,543.0,14.0,0.0
2022-23,Elijah Bryant,MIL,27.0,543.0,24.0,0.0
2022-23,Emanuel Terry,PHX,26.0,543.0,28.0,0.0
2022-23,Eugene Omoruyi,DAL,26.0,543.0,16.0,0.0
2022-23,Feron Hunt,NYK,23.0,543.0,3.0,0.0
2022-23,George King,DAL,29.0,543.0,1.0,0.0
2022-23,Gordon Hayward,CHA,33.0,543.0,3.0,0.0
2022-23,Grant Riller,CHA,25.0,543.0,33.0,0.0
2022-23,Sharife Cooper,ATL,22.0,543.0,5.0,0.0
2022-23,Shaq Buchanan,MEM,26.0,543.0,6.0,0.0
2022-23,JaQuori McLaughlin,DAL,25.0,543.0,2.0,0.0
2022-23,Scottie Lewis,CHA,23.0,543.0,6.0,0.0
2022-23,Jaden Springer,PHI,20.0,543.0,11.0,0.0
2022-23,Jaime Echenique,WAS,26.0,543.0,0.0,0.0
2022-23,Jared Harper,NOP,25.0,543.0,-4.0,-0.0
2022-23,Javin DeLaurier,MIL,25.0,543.0,5.0,0.0
2022-23,Jay Huff,LAL,25.0,543.0,9.0,0.0
2022-23,Rob Edwards,OKC,26.0,543.0,3.0,0.0
2022-23,David Johnson,TOR,22.0,543.0,-1.0,-0.0
2022-23,Zylan Cheatham,UTA,27.0,543.0,30.0,0.0
